place_id,restaurant_name,address,latitude,longitude,restaurant_rating,user_rating_count,review_text,review_rating,review_time,author_name,area
ChIJu0wlHp8Z6zkRKqlmfrTXgEE,MANTRA Baneshwor,"Kathmandu 44600, Nepal",27.6929055,85.3334247,4.2,111,"A wonderful café with a warm and inviting vibe. The tea is amazing and flavorful, the food is fresh, and the staff are very welcoming. A great place to spend time with friends or even work peacefully.",5,2025-08-20T13:05:05.990563464Z,Anju Shrestha,Baneshwor
ChIJqZEtpcUZ6zkRmS5Wlt1PmdM,Hunger Hub Restaurant and Bar,"Bus Lane, Kathmandu 44600, Nepal",27.6886901,85.3325567,4.3,147,"This restaurant boasts a variety of dishes, with momo, burgers, and sandwiches as their signature offerings. The amazing ambiance features a bar, garden, and spacious halls. Their drinks menu, including alcoholic beverages, juice, and coffee, is equally impressive.",4,2024-06-04T09:30:22.330357Z,Raunak Maskay,Baneshwor
ChIJqZEtpcUZ6zkRmS5Wlt1PmdM,Hunger Hub Restaurant and Bar,"Bus Lane, Kathmandu 44600, Nepal",27.6886901,85.3325567,4.3,147,"This place has got lot of spaces with multiple halls and outdoor tables as well. This place is owned by Yala Durbar. The food is good and the service is also fast. We went for dinner and ordered fish and chips, Hawaiian pizza and crispy chicken. The pizza was good with classic Hawaiian taste. However, the fish and chips was not proper but something like fish finger. The crispy chicken was ok. Nice place and good food. The location is also easy to get to this place.",5,2022-02-18T11:53:35.782069Z,prabin shrestha,Baneshwor
ChIJqZEtpcUZ6zkRmS5Wlt1PmdM,Hunger Hub Restaurant and Bar,"Bus Lane, Kathmandu 44600, Nepal",27.6886901,85.3325567,4.3,147,Good ambience to stay and very friendly people serving delicious food. Nice space for kids too. Its always nice experience till now. ❤,5,2023-02-25T11:56:16.909015Z,amu najraham,Baneshwor
ChIJqZEtpcUZ6zkRmS5Wlt1PmdM,Hunger Hub Restaurant and Bar,"Bus Lane, Kathmandu 44600, Nepal",27.6886901,85.3325567,4.3,147,"Everything that we ordered was absolutely delicious, the service was fast and efficient. Such a lovely ambiance with outdoor and indoor sitting.",5,2022-07-30T13:49:47.395333Z,Uttam Pandey,Baneshwor
ChIJqZEtpcUZ6zkRmS5Wlt1PmdM,Hunger Hub Restaurant and Bar,"Bus Lane, Kathmandu 44600, Nepal",27.6886901,85.3325567,4.3,147,"Overall , the service was good and so was the food

The interior is pleasing with nice songs and Perfecto interior ( newari style windows)

Washroom was pretty hygienic ~",4,2021-11-28T15:38:46.652752Z,Rakesh Bahardar,Baneshwor
ChIJaZxtbJkZ6zkRjJJmY9US5w0,Wonderland Restaurant,"MiteriMerg, Kathmandu 44600, Nepal",27.6983381,85.3385308,4.0,219,Located at old Baneshwor on the way to New Baneshwor road. Restaurant name is changed now as Crunchy Corner. Quite a good place with Good Food. There's also a playing place for kids so kids will definitely enjoy. Parking will be a problem as there is not enough space available.,5,2025-02-19T14:04:00.107058Z,Suresh Sedhai,Baneshwor
ChIJaZxtbJkZ6zkRjJJmY9US5w0,Wonderland Restaurant,"MiteriMerg, Kathmandu 44600, Nepal",27.6983381,85.3385308,4.0,219,"This can be the best place for kids as its named as wonderland, with different games tools and beautiful paintings with information it has decorated uts premise. live music is good as well as the place is neat and clean. services is not so good.",3,2018-04-10T07:57:31.439Z,abhishek raj singh thapa,Baneshwor
ChIJaZxtbJkZ6zkRjJJmY9US5w0,Wonderland Restaurant,"MiteriMerg, Kathmandu 44600, Nepal",27.6983381,85.3385308,4.0,219,Nice place to be with young kids.. good food and exciting n safe play area for kids.. decent parking space too..,4,2019-10-26T15:38:39.014023Z,Binita Bajimayo,Baneshwor
ChIJaZxtbJkZ6zkRjJJmY9US5w0,Wonderland Restaurant,"MiteriMerg, Kathmandu 44600, Nepal",27.6983381,85.3385308,4.0,219,Good place to hang out with friends and family... building is made by earthquake resistant material.. good playing area for children. And in the evening good live music by local live singers..,5,2018-06-30T12:56:46.549Z,bishakha regmi,Baneshwor
ChIJaZxtbJkZ6zkRjJJmY9US5w0,Wonderland Restaurant,"MiteriMerg, Kathmandu 44600, Nepal",27.6983381,85.3385308,4.0,219,Food was nice and also place was quiet and very calm. Good place for family and friends,4,2019-03-30T11:25:54.387082Z,Alex Shrestha,Baneshwor
ChIJgav3eu4Z6zkRT5NMXPCu-Eo,Go Foodie Cafe,"M8QP+4J4, Kathmandu 44600, Nepal",27.6877706,85.3365646,4.9,14,Spacious.. Good Food..,5,2024-03-08T11:50:32.725449Z,Jenita Shrestha,Baneshwor
ChIJgav3eu4Z6zkRT5NMXPCu-Eo,Go Foodie Cafe,"M8QP+4J4, Kathmandu 44600, Nepal",27.6877706,85.3365646,4.9,14,Good food and Manager is very professional,5,2022-12-04T04:46:20.550276Z,Puspa lal Prajapati,Baneshwor
ChIJgav3eu4Z6zkRT5NMXPCu-Eo,Go Foodie Cafe,"M8QP+4J4, Kathmandu 44600, Nepal",27.6877706,85.3365646,4.9,14,,5,2023-02-24T11:38:50.864131Z,Bipin Ayer,Baneshwor
ChIJgav3eu4Z6zkRT5NMXPCu-Eo,Go Foodie Cafe,"M8QP+4J4, Kathmandu 44600, Nepal",27.6877706,85.3365646,4.9,14,,5,2022-12-07T07:41:56.368008Z,Sugta Dangal,Baneshwor
ChIJgav3eu4Z6zkRT5NMXPCu-Eo,Go Foodie Cafe,"M8QP+4J4, Kathmandu 44600, Nepal",27.6877706,85.3365646,4.9,14,,5,2022-12-07T07:37:39.169868Z,Prashant lamichhane,Baneshwor
ChIJs2dzPQAZ6zkRtYFVAPNv7vU,At soul by Soul Cafe,"Balbhadra Marga, Kathmandu 44600, Nepal",27.6942191,85.337886,4.2,49,"My partner loves Korean cuisine or more like love 'Soul' so had to try out this new branch they opened in Baneshwor. Honestly, Food and Service was good and not great. Loved the freshness and taste but did not quite liked the way they present Rabokki. I would have liked it if it was more about the customers cooking rather that half the food being pre-cooked and served with raw noodles.",4,2026-01-10T01:51:11.217706130Z,Nima Lama,Baneshwor
ChIJs2dzPQAZ6zkRtYFVAPNv7vU,At soul by Soul Cafe,"Balbhadra Marga, Kathmandu 44600, Nepal",27.6942191,85.337886,4.2,49,"I have visited soul cafe , lazimpat many times and I wanted to try there new place ""atsoul"" which didn't disappoint🤞🏻 cheeseball and fries were different but tasty at the same time 😽really loved the rabooki ✨some dishes on the menu were not available at the moment 🥺the service was very nice 💗the place was very clean and picture worthy. The main highlight of dish was 🍱 bento box which was worth every penny 💰 will surely visit for the bento box 👣",5,2025-12-13T03:02:48.349707843Z,Sinha Shrestha,Baneshwor
ChIJs2dzPQAZ6zkRtYFVAPNv7vU,At soul by Soul Cafe,"Balbhadra Marga, Kathmandu 44600, Nepal",27.6942191,85.337886,4.2,49,"The food is bit on the expensive side but overall the ambience of the place is very nice and peaceful, truly no crowd at all. The service is a bit all over the place as no server is behind the counter/reception or to receive or take order. Tbh would be a go to place from time to time as the food is quite good. I tried their non-veg soul bento box and it was quite a good deal.",3,2025-11-25T13:40:28.837269215Z,Mingma Sherpa,Baneshwor
ChIJs2dzPQAZ6zkRtYFVAPNv7vU,At soul by Soul Cafe,"Balbhadra Marga, Kathmandu 44600, Nepal",27.6942191,85.337886,4.2,49,"really good food and vibes.
especially their sharing platter is affordable based on the portion that they serve. and the mocktails, you gotta try high pau one and fruit punch, really good",4,2026-02-16T06:36:24.730316886Z,C z,Baneshwor
ChIJs2dzPQAZ6zkRtYFVAPNv7vU,At soul by Soul Cafe,"Balbhadra Marga, Kathmandu 44600, Nepal",27.6942191,85.337886,4.2,49,"Such a pretty cafe.It’s vibrant ,bright, airy and peaceful. They have ample seating space with both indoor and outdoor seating arrangement .",5,2026-01-21T14:27:42.360112345Z,lizzy Adhikary,Baneshwor
ChIJwZpBw_0Z6zkRoE3-He5PRaw,Roadhouse Cafe- Battisputali,"P84V+J36, Battisputali Rd, Kathmandu 44600, Nepal",27.7032714,85.34098089999999,4.4,239,"Highly recommend Roadhouse! My thin crust pizza and potato skins were excellent - the food tasted fantastic. The ambiance is great, and our server, Dev, provided good, attentive service. My only minor feedback is the A/C could be set a bit cooler. Overall, a genuinely pleasant experience!",5,2025-11-06T09:04:35.277350243Z,yaw yen,Baneshwor
ChIJwZpBw_0Z6zkRoE3-He5PRaw,Roadhouse Cafe- Battisputali,"P84V+J36, Battisputali Rd, Kathmandu 44600, Nepal",27.7032714,85.34098089999999,4.4,239,"The pizza was absolutely delightful, loved every bite of it. The service honestly wasn't the best that day but I hope it's improved now.",4,2026-01-07T15:04:59.929633841Z,Sabina Khanal,Baneshwor
ChIJwZpBw_0Z6zkRoE3-He5PRaw,Roadhouse Cafe- Battisputali,"P84V+J36, Battisputali Rd, Kathmandu 44600, Nepal",27.7032714,85.34098089999999,4.4,239,"Overall, a nice experience.
Went there with my family. The service was swift, though some of the orders took a bit more time.
The food was great. Loved the pizzas and potato wedges.
The ambiance is pretty good. Not astonishing.  I think the ceiling needs some work, the bare concrete didn't appease me. Lighting is okay.
Th price is obviously steep, but I think it's justified to some extent.",4,2024-12-04T11:31:23.885541Z,Anish Tamang,Baneshwor
ChIJwZpBw_0Z6zkRoE3-He5PRaw,Roadhouse Cafe- Battisputali,"P84V+J36, Battisputali Rd, Kathmandu 44600, Nepal",27.7032714,85.34098089999999,4.4,239,"The pizza I ate was quite good, tho the crust was a little thick. The lasagna was very creamy and a little burnt. The ambience was quite nice.
The server Mr Dinesh provide us with good service",4,2025-06-29T09:12:38.021598818Z,Soul eater,Baneshwor
ChIJwZpBw_0Z6zkRoE3-He5PRaw,Roadhouse Cafe- Battisputali,"P84V+J36, Battisputali Rd, Kathmandu 44600, Nepal",27.7032714,85.34098089999999,4.4,239,"very bad experience. i ordered farmhouse pizza w/ extra cheese worth Rs. 1285/-. the crust was totally burned. cheese and extra cheese had no stretch. mix vegetable taste was totally burnt, Overall the taste was awefull. i ordered it for my wife and she is still upset.",1,2026-02-27T07:50:47.126886964Z,suman subedi,Baneshwor
ChIJ09Q2F34Z6zkRLHrFvGWnMV8,Bardali Restro & Meetings,"Kathmandu 44600, Nepal",27.6827496,85.332481,3.8,559,"Usually went there for khana set. Had coffee and burger today. Wasn't expected coffee to be good and strong. Its actually good than some well established cafè. Burger too was well made. Place is beautiful, cozy and has good ambience. Staffs were friendly. Recommended.",4,2026-01-23T09:04:59.751961130Z,Subash Joshi,Baneshwor
ChIJ09Q2F34Z6zkRLHrFvGWnMV8,Bardali Restro & Meetings,"Kathmandu 44600, Nepal",27.6827496,85.332481,3.8,559,"I had a very disappointing experience here. I ordered Fish Tawa, but what I was served was clearly deep-fried in oil, not tawa-fried at all, as anyone with basic food knowledge. When I raised this issue, the server didn’t seem bothered in the slightest—no apology, no effort to fix it, nothing.

The food quality was poor, the service was worse, and overall it felt like a complete waste of money. If you actually have taste buds and expect decent service, I would strongly suggest avoiding this place. Worst food and service experience I’ve had in a long time.",1,2026-01-21T18:00:11.205561377Z,Raju Budhathoki,Baneshwor
ChIJ09Q2F34Z6zkRLHrFvGWnMV8,Bardali Restro & Meetings,"Kathmandu 44600, Nepal",27.6827496,85.332481,3.8,559,"This restaurant is located near Sankhamul Pul and offers delicious food along with excellent service. The staff are quick, attentive, and make the dining experience very smooth. There are private cabin seating options, as well as balcony and rooftop areas that provide a pleasant atmosphere for guests. Parking is also available, making it convenient for visitors. Overall, a great spot to enjoy good food in a comfortable setting.",4,2025-11-14T06:14:18.269288703Z,Utsab Pokharel,Baneshwor
ChIJ09Q2F34Z6zkRLHrFvGWnMV8,Bardali Restro & Meetings,"Kathmandu 44600, Nepal",27.6827496,85.332481,3.8,559,"Excellent place with great ambience and good food quality.

The parking space is good and the venue is spacious. The staff is friendly and food tastes Better.",4,2025-11-10T01:54:53.419033445Z,Shreedeep Rayamajhi,Baneshwor
ChIJ09Q2F34Z6zkRLHrFvGWnMV8,Bardali Restro & Meetings,"Kathmandu 44600, Nepal",27.6827496,85.332481,3.8,559,"If you are looking for delicious food in a quiet environment, then this is the place for you. It is perfect for partners, friends, and family. We visited for lunch and had the Thakali set. The staff is very friendly and provides quality service. While Bardali is a bit expensive, the taste of the food is awesome.",5,2026-01-03T15:22:18.038799761Z,Gautam Roy,Baneshwor
ChIJQ1Uw7b8Z6zkR-fjNfHeUMgQ,Friends Restaurant,"Aloknagar 31, काठमाडौँ 44600, Nepal",27.6863705,85.3423227,4.8,99,Beautiful atmosphere restaurant in baneshwor area. I have visited here many times with my friends and colleagues. Food was so tasty. Excellent customer service. prefer to visit again. Thanks,5,2026-05-15T10:23:24.310694522Z,Suraj Bhandari,Baneshwor
ChIJQ1Uw7b8Z6zkR-fjNfHeUMgQ,Friends Restaurant,"Aloknagar 31, काठमाडौँ 44600, Nepal",27.6863705,85.3423227,4.8,99,"Delicious food and service
Polite server and take less time for food preparation
Pizza and chicken biryani are really flavourful and tempting
Environment is also really good specifically the rooftop has good view",5,2026-05-17T09:21:47.924418502Z,sandhya bhatta,Baneshwor
ChIJQ1Uw7b8Z6zkR-fjNfHeUMgQ,Friends Restaurant,"Aloknagar 31, काठमाडौँ 44600, Nepal",27.6863705,85.3423227,4.8,99,Best place for refreshments and entertainment in trem of food is best in quality and quantity,5,2026-04-28T06:45:42.045475682Z,Rahul Bohara,Baneshwor
ChIJQ1Uw7b8Z6zkR-fjNfHeUMgQ,Friends Restaurant,"Aloknagar 31, काठमाडौँ 44600, Nepal",27.6863705,85.3423227,4.8,99,Best place to hang out with friends and good food.,5,2026-02-12T10:47:42.094344404Z,Koshish Acharya,Baneshwor
ChIJQ1Uw7b8Z6zkR-fjNfHeUMgQ,Friends Restaurant,"Aloknagar 31, काठमाडौँ 44600, Nepal",27.6863705,85.3423227,4.8,99,Please check before takeaway I got wrong order and had to come back for right order.,1,2026-04-20T14:35:01.195852639Z,Shristi Shrestha,Baneshwor
ChIJiwBJWG4Z6zkRxWAyrzZaK4U,Thakkhola Thakali Cuisine New Baneshwor,"Madan Bhandari Path, Kathmandu 44617, Nepal",27.6881305,85.3340005,3.9,969,It was my favorite place to eat thakali their chicken gravy set was so delicious but last time when I went with my brothers it was around 650 per person for chicken thakali and they haven’t upgraded their price menu also so that was quite shocking as well we waited for printed bill but they didn’t bring so we went home . Total was Rs 1959 .,2,2026-01-15T16:02:57.056270921Z,Priyanka,Baneshwor
ChIJiwBJWG4Z6zkRxWAyrzZaK4U,Thakkhola Thakali Cuisine New Baneshwor,"Madan Bhandari Path, Kathmandu 44617, Nepal",27.6881305,85.3340005,3.9,969,"Nice ambience and food, but the price is on the upper end. Service was not bad. So would recommend this place.",4,2026-01-13T17:56:49.188594564Z,Bibhushan Saakha,Baneshwor
ChIJiwBJWG4Z6zkRxWAyrzZaK4U,Thakkhola Thakali Cuisine New Baneshwor,"Madan Bhandari Path, Kathmandu 44617, Nepal",27.6881305,85.3340005,3.9,969,Really really loved the food over here 😁😋 very tasty and the place is also nice 💗 staffs are very friendly and cooperative ✨💕,5,2026-01-26T13:54:10.868257470Z,Sinha Shrestha,Baneshwor
ChIJiwBJWG4Z6zkRxWAyrzZaK4U,Thakkhola Thakali Cuisine New Baneshwor,"Madan Bhandari Path, Kathmandu 44617, Nepal",27.6881305,85.3340005,3.9,969,Enjoy the Thakali cuisine. The only drawnack of the dining was; the meal set not served in Jharke thaal which is the tradition of Thakali. Rest is fine 👍️,4,2025-09-20T14:27:52.192295962Z,Kapil S. Kakshapati,Baneshwor
ChIJiwBJWG4Z6zkRxWAyrzZaK4U,Thakkhola Thakali Cuisine New Baneshwor,"Madan Bhandari Path, Kathmandu 44617, Nepal",27.6881305,85.3340005,3.9,969,"Ordered Thali set and it came with undercooked, over-salted meat.  Completely ruined the entire plate. Masu ta khana nasakine type ko thiyo. We politely told the staff they didn't respond to our feedback. It used to be my fav place. Nepali thali without Nepali hospitality. NO RESPONSE NO APOLGY.. Impressive VERY GOOD SERVICE keep going like this you guys are doing great job. Price range is too high for what???? Attitude with no respect to customer?? I don't know why they charge like this if they don't serve good food.. matlabai bhayena ni...Dhanyabaad..",1,2026-03-01T05:12:29.952356942Z,Sabina Shakya,Baneshwor
ChIJB0VsQ7EZ6zkR5aGw77DLAE4,Terrace Cafe & Restro,"Kathmandu 44600, Nepal",27.6880675,85.3353082,3.8,51,"The location of this place is good as we can seen the Baneswor area and the mountains (if the sky is clear). Speaking of the foods, The chicken wings were pretty good. But, the Cafe Latte hasn't have that taste. Even the potato wedges could have been better.",3,2025-12-19T15:55:35.334800497Z,Endu Writes,Baneshwor
ChIJB0VsQ7EZ6zkR5aGw77DLAE4,Terrace Cafe & Restro,"Kathmandu 44600, Nepal",27.6880675,85.3353082,3.8,51,"From all of the dishes we ordered , almost most of it tasted good but there’s a room for improvement i.e. the dippings . Otherwise they were alright. However the fish tempura wasn’t tasty . They took a good one and a half hour to serve this dish . It was smelly and didn’t have a good taste . For the drinks - iced latte and blended mocha were great but the lemon ice tea was mehh. The serving time was sort of a slow though .
Talking about the space, it is subtle and pleasant and the view that you can catch from this place -be it at night or at the noon; its spectacular. And the staffs were pretty attentive and good.
Overall, the place is nice.",4,2022-07-17T14:23:02.314601Z,Bhavna Adhikari,Baneshwor
ChIJB0VsQ7EZ6zkR5aGw77DLAE4,Terrace Cafe & Restro,"Kathmandu 44600, Nepal",27.6880675,85.3353082,3.8,51,The service was fast but the taste dhwosta . Drink pani namitho. The picture is terrace style potato wegde  they served. Meat platter was good.,1,2025-09-01T09:43:47.811675419Z,Bijayashree Rawal,Baneshwor
ChIJB0VsQ7EZ6zkR5aGw77DLAE4,Terrace Cafe & Restro,"Kathmandu 44600, Nepal",27.6880675,85.3353082,3.8,51,With an awesome view of the new baneswor you can definitely enjoy their food. There is a slight delay in coming food but you can enjoy the view in those times 😉. Chicken 🍗 was best and there combo meal was just best. And you can definitely try their coffee as well as watching the awesome view 😉. Been there more than a couple of times I just love this place.Definetly go place for everyone ✌️😁,4,2022-12-06T16:08:08.034496Z,Saujan Vlogs,Baneshwor
ChIJB0VsQ7EZ6zkR5aGw77DLAE4,Terrace Cafe & Restro,"Kathmandu 44600, Nepal",27.6880675,85.3353082,3.8,51,This place is located at Baneshwor chowk. The view from this place is awesome especially in the evening. We visited this place a month back and being a newly opened place there was limited menu. The place is comparatively small but comfortable. The ambience is good. The staffs were professional. The food was ok. We had some confusion on entering the place as well. Improvements are required and hope they will consider all these feedback. Hope to visit this place after some months to see the changes!!,4,2022-05-29T13:47:36.439586Z,prabin shrestha,Baneshwor
ChIJI8MhiKUZ6zkRNNug_VFzHJ4,Pong Restaurant,"Devkota Sadak, Kathmandu 44600, Nepal",27.698655100000003,85.3380328,4.1,42,"Nice little restro in Mid Baneswor Area.
Reasonable Pricing.
Ample Parking Space.

Foodwise- an average affair.",3,2025-12-24T04:11:28.959380972Z,b Co.,Baneshwor
ChIJI8MhiKUZ6zkRNNug_VFzHJ4,Pong Restaurant,"Devkota Sadak, Kathmandu 44600, Nepal",27.698655100000003,85.3380328,4.1,42,"PONG restaurant offers a good overall service with a pleasant atmosphere. However, there's room for improvement in food procing, especially for the fast food items. Overall, its good place for satisfying dining experience! 🥂🙌
#foodresturantinkathmandu",3,2023-12-12T09:56:34.697529Z,Gaurav Chapagain,Baneshwor
ChIJI8MhiKUZ6zkRNNug_VFzHJ4,Pong Restaurant,"Devkota Sadak, Kathmandu 44600, Nepal",27.698655100000003,85.3380328,4.1,42,"I’ve been a regular customer since this restaurant opened, but I’m very disappointed with how the food quality and taste have declined over time. While the service is still good, the staff is friendly, and parking is convenient, the seating isn’t very comfortable. I strongly urge the management to re-evaluate the food quality, as it no longer meets expectations.",2,2025-07-31T13:34:49.232789506Z,krizan Mahat,Baneshwor
ChIJI8MhiKUZ6zkRNNug_VFzHJ4,Pong Restaurant,"Devkota Sadak, Kathmandu 44600, Nepal",27.698655100000003,85.3380328,4.1,42,"Has Parking. Huge plus!

Menu is big, but I asked for a few things and none were available. A lot to work on the food.

The manager literally sent the waiter lady on road to ask us to return back and show payment screenshot which was already verified by the person who billed us.

It was embarrassing! The manager didn’t want to check their portal, didn’t want the waiter lady to check herself, didn’t want to come outside, but ask a guest to return from the road.

I hope they work on this and realize the importance of not bothering guests who’ve already left without verifying first.",1,2023-02-23T05:43:15.377692Z,Kiran Timsina,Baneshwor
ChIJI8MhiKUZ6zkRNNug_VFzHJ4,Pong Restaurant,"Devkota Sadak, Kathmandu 44600, Nepal",27.698655100000003,85.3380328,4.1,42,"Nice location, lovely food and respectful staffs. Loved being here",5,2025-10-29T11:18:28.435614389Z,Prakash Shrestha,Baneshwor
ChIJHQw2KNYZ6zkRtKNtnylpaFc,Hideaway Restaurant,"M8XV+XGP, Kathmandu 44600, Nepal",27.6999583,85.3438303,4.2,39,The atmosphere here is lovely to see the views of planes take off and land is amazing,4,2026-01-20T17:32:32.145948803Z,Dr. Sukomal Bhattarai,Baneshwor
ChIJHQw2KNYZ6zkRtKNtnylpaFc,Hideaway Restaurant,"M8XV+XGP, Kathmandu 44600, Nepal",27.6999583,85.3438303,4.2,39,One of the best place to eat in with an absolute stunning view in Baneshwor.Wat a Gem 💎!!! Chilled beers and good views.,5,2025-08-20T16:45:26.252083529Z,prativa grg,Baneshwor
ChIJHQw2KNYZ6zkRtKNtnylpaFc,Hideaway Restaurant,"M8XV+XGP, Kathmandu 44600, Nepal",27.6999583,85.3438303,4.2,39,Hideaway restaurant has a good location from which almost entire Kathmandu can be seen in 360 degree. Food and service are average. No parking was available for car but enough for bike and scooters.,4,2025-08-18T15:33:51.053383259Z,Bishalnaf,Baneshwor
ChIJHQw2KNYZ6zkRtKNtnylpaFc,Hideaway Restaurant,"M8XV+XGP, Kathmandu 44600, Nepal",27.6999583,85.3438303,4.2,39,"Value for money.
You get to see a great view from the top and a lovely ambience inside.",5,2023-04-14T20:49:48.476268Z,Sunidhi Rai,Baneshwor
ChIJHQw2KNYZ6zkRtKNtnylpaFc,Hideaway Restaurant,"M8XV+XGP, Kathmandu 44600, Nepal",27.6999583,85.3438303,4.2,39,"This place has an amazing view as its located on the top floor. You can get an amazing view of the valley either your food. Good menu looks good, hookah was good too. Staffs were friendly too. Overall the experience was amazing.",4,2024-01-24T01:44:49.062248Z,Jenif Stha,Baneshwor
ChIJN2bkYgAZ6zkR9MahFrboQ8k,Local Khana,"M89X+W45, Kathmandu 44600, Nepal",27.6921419,85.32901919999999,4.5,60,"Great local food, fresh and tasty. Clean place and friendly service. Highly recommended!",5,2026-01-24T16:54:51.632825636Z,Roshan Pokharel,Baneshwor
ChIJN2bkYgAZ6zkR9MahFrboQ8k,Local Khana,"M89X+W45, Kathmandu 44600, Nepal",27.6921419,85.32901919999999,4.5,60,"""Attentive staff with great hospitality. The food was delicious with a variety of options, and the place was clean and well-maintained. Highly recommended!""",5,2024-12-15T07:09:51.051400Z,Dev Adhikari,Baneshwor
ChIJN2bkYgAZ6zkR9MahFrboQ8k,Local Khana,"M89X+W45, Kathmandu 44600, Nepal",27.6921419,85.32901919999999,4.5,60,"Good service, affordable price, good food...",4,2025-07-22T14:43:25.667045499Z,Udit Shakya,Baneshwor
ChIJN2bkYgAZ6zkR9MahFrboQ8k,Local Khana,"M89X+W45, Kathmandu 44600, Nepal",27.6921419,85.32901919999999,4.5,60,Delicious food at a very reasonable price 👌,5,2025-06-15T07:37:24.317045Z,Tekraj Shrestha,Baneshwor
ChIJN2bkYgAZ6zkR9MahFrboQ8k,Local Khana,"M89X+W45, Kathmandu 44600, Nepal",27.6921419,85.32901919999999,4.5,60,"A perfect place to hangout with friends. Food is delicious, environment is perfect but you have to wait longer than usual here to get your order. (I along with my friends had to wait for nearly one hour to get our order but the staff are really polite so that compensate this)",5,2024-08-10T15:38:40.791326Z,Mahendra Nath,Baneshwor
ChIJUX8hSAsZ6zkRhQStVfe2nH4,JamPauroti - Food & Drinks,"Opposite of Prime Times Television, Chowk Katyani Marg, Kathmandu 44600, Nepal",27.694638,85.34437849999999,4.5,96,"It was nice visiting there in the evening .The service was very good and surprisingly fast. The management staff were very polite and welcoming. I tried the chatpate and the taste was really good fresh and flavorful. I also had masala tea, which was excellent and perfectly made.",5,2026-01-15T18:23:54.607047507Z,Ayush Srivastava,Baneshwor
ChIJUX8hSAsZ6zkRhQStVfe2nH4,JamPauroti - Food & Drinks,"Opposite of Prime Times Television, Chowk Katyani Marg, Kathmandu 44600, Nepal",27.694638,85.34437849999999,4.5,96,"⭐⭐⭐⭐⭐
An exceptionally well-curated café offering a serene, impeccably maintained ambience that ensures a comfortable and restorative dining experience. The Masala Milk Tea was outstanding richly aromatic and perfectly balanced, making it highly commendable. The Buffalo Wings were expertly prepared with a crisp exterior and succulent interior, while the Mixed Thukpa impressed with its robust, comforting broth and fresh, well-integrated ingredients.
The interior design, seating arrangement, and lighting were thoughtfully structured to create a tranquil yet functional environment suitable for study, casual meetings, or relaxed social gatherings. High standards of cleanliness and efficient service were evident throughout. Overall, the café presents an excellent blend of refined beverages, consistent culinary quality, and atmospheric sophistication, making it a highly recommendable destination for those seeking comfort and quality in a refined setting. ☕✨",5,2026-01-13T06:43:59.307253679Z,Nirajan Raya,Baneshwor
ChIJUX8hSAsZ6zkRhQStVfe2nH4,JamPauroti - Food & Drinks,"Opposite of Prime Times Television, Chowk Katyani Marg, Kathmandu 44600, Nepal",27.694638,85.34437849999999,4.5,96,"This cafe is a true sanctuary for tea lovers. The ambiance is perfectly serene—ideal for a quiet escape or a thoughtful conversation. The tea service is exceptional, with high-quality loose leaves brewed to precision and served with care. Combined with the warm, attentive staff, it offers a refined and relaxing experience that is hard to find elsewhere. Highly recommended.",5,2026-01-12T14:37:59.183178205Z,S.S BEAUTY SALON AND ACADEMY,Baneshwor
ChIJUX8hSAsZ6zkRhQStVfe2nH4,JamPauroti - Food & Drinks,"Opposite of Prime Times Television, Chowk Katyani Marg, Kathmandu 44600, Nepal",27.694638,85.34437849999999,4.5,96,The food here is incredible! Tried the chicken chilly and buff chilly — both were full of flavor. Great presentation and clean environment. Will surely visit again.,5,2025-11-02T14:49:48.250357211Z,Ashwin Yadav,Baneshwor
ChIJUX8hSAsZ6zkRhQStVfe2nH4,JamPauroti - Food & Drinks,"Opposite of Prime Times Television, Chowk Katyani Marg, Kathmandu 44600, Nepal",27.694638,85.34437849999999,4.5,96,"Loved my time at Jampauroti Café! The food is really tasty and feels fresh every time. The service is friendly and quick, and the staff make you feel comfortable right away.

The atmosphere is super chill and cozy—perfect for hanging out or just relaxing with good food. Definitely a place I’d keep coming back to. Highly recommended! 😊",5,2025-12-23T15:23:16.900636651Z,Ishan Niroula,Baneshwor
ChIJN-A35aUZ6zkRyQKxOZbsSlg,Two Sister’s Cafe,"M8VP+FH5, Nava Srijana Marg, Kathmandu 44600, Nepal",27.693639,85.3364861,4.4,50,Taste of food is good but took 45 mins to serve the food. Recommended to try fresh Korean food in reasonable price.,4,2026-01-06T18:37:51.488933641Z,Anita Shrestha,Baneshwor
ChIJN-A35aUZ6zkRyQKxOZbsSlg,Two Sister’s Cafe,"M8VP+FH5, Nava Srijana Marg, Kathmandu 44600, Nepal",27.693639,85.3364861,4.4,50,"Small cozy place with tea, coffee ,momo, and noodles.
Taste wise, the place is not that bad. But i am not highly recommending for momo. Coffee and teas are also average. However, hospitality is very good and the staff are very friendly.
Update: Now the place also offers kimbim baaps, kimchi and some korean items too. They also serve thai noodles salads.",4,2023-05-16T12:48:02.460357Z,Suman Maharjan,Baneshwor
